,Unnamed: 0,id,text,analysis,pos
1900,1900,2213,находиться,"[{'text': 'находиться', 'analysis': [{'wt': 0.6095907092, 'lex': 'находиться', 'gr': 'V,нп=инф,несов'}]}]",V
1901,1901,2214,начало,"[{'text': 'начало', 'analysis': [{'wt': 0.8716779947000001, 'lex': 'начало', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1902,1902,2215,начальный,"[{'text': 'начальный', 'analysis': [{'wt': 1, 'lex': 'начальный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1903,1903,2217,наш,"[{'text': 'наш', 'analysis': [{'wt': 1, 'lex': 'наш', 'gr': 'APRO=(вин,ед,муж,неод|им,ед,муж)'}]}]",APRO
1904,1904,2218,нашествие,"[{'text': 'нашествие', 'analysis': [{'wt': 1, 'lex': 'нашествие', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1905,1905,2219,не,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}]",PART
1906,1906,2220,не выносить,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}, {'text': ' '}, {'text': 'выносить', 'analysis': [{'wt': 0.9967556, 'lex': 'выносить', 'gr': 'V,несов,пе=инф'}]}]",V
1907,1907,2221,не знать,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}, {'text': ' '}, {'text': 'знать', 'analysis': [{'wt': 0.987596035, 'lex': 'знать', 'gr': 'V,несов,пе=инф'}]}]",V
1908,1908,2222,не иметь,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}, {'text': ' '}, {'text': 'иметь', 'analysis': [{'wt': 1, 'lex': 'иметь', 'gr': 'V,несов,пе=инф'}]}]",V
1909,1909,2223,не мочь,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}, {'text': ' '}, {'text': 'мочь', 'analysis': [{'wt': 0.7298592329, 'lex': 'мочь', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",V
1910,1910,2224,не нравиться,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}, {'text': ' '}, {'text': 'нравиться', 'analysis': [{'wt': 1, 'lex': 'нравиться', 'gr': 'V,несов,нп=инф'}]}]",V
1911,1911,2225,не понимать,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}, {'text': ' '}, {'text': 'понимать', 'analysis': [{'wt': 1, 'lex': 'понимать', 'gr': 'V=инф,несов,пе'}]}]",V
1912,1912,2226,не распаковывать,"[{'text': 'не', 'analysis': [{'wt': 1, 'lex': 'не', 'gr': 'PART='}]}, {'text': ' '}, {'text': 'распаковывать', 'analysis': [{'wt': 1, 'lex': 'распаковывать', 'gr': 'V=инф,несов,пе'}]}]",V
1913,1913,2227,небо,"[{'text': 'небо', 'analysis': [{'wt': 0.6117467284, 'lex': 'небо', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1914,1914,2228,небрежно писать,"[{'text': 'небрежно', 'analysis': [{'wt': 0.9816873074, 'lex': 'небрежно', 'gr': 'ADV='}]}, {'text': ' '}, {'text': 'писать', 'analysis': [{'wt': 1, 'lex': 'писать', 'gr': 'V,несов,пе=инф'}]}]",V
1915,1915,2229,неведение,"[{'text': 'неведение', 'analysis': [{'wt': 1, 'lex': 'неведение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1916,1916,2230,неверие,"[{'text': 'неверие', 'analysis': [{'wt': 1, 'lex': 'неверие', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1917,1917,2231,невероятный,"[{'text': 'невероятный', 'analysis': [{'wt': 1, 'lex': 'невероятный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1918,1918,2232,невинность,"[{'text': 'невинность', 'analysis': [{'wt': 1, 'lex': 'невинность', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
1919,1919,2233,невозможный,"[{'text': 'невозможный', 'analysis': [{'wt': 1, 'lex': 'невозможный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1920,1920,2234,недобрый,"[{'text': 'недобрый', 'analysis': [{'wt': 1, 'lex': 'недобрый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1921,1921,2235,недовольный,"[{'text': 'недовольный', 'analysis': [{'wt': 1, 'lex': 'недовольный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1922,1922,2236,недоставать,"[{'text': 'недоставать', 'analysis': [{'wt': 1, 'lex': 'недоставать', 'gr': 'V,нп=инф,несов'}]}]",V
1923,1923,2239,нежничанье,"[{'text': 'нежничанье', 'analysis': [{'wt': 1, 'lex': 'нежничание', 'gr': 'S,сред,неод=(пр,ед|вин,ед|им,ед)'}]}]",S
1924,1924,2240,незаконный,"[{'text': 'незаконный', 'analysis': [{'wt': 1, 'lex': 'незаконный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1925,1925,2241,незанятый,"[{'text': 'незанятый', 'analysis': [{'wt': 1, 'lex': 'незанятый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1926,1926,2242,незначительный,"[{'text': 'незначительный', 'analysis': [{'wt': 1, 'lex': 'незначительный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1927,1927,2243,неизбежный,"[{'text': 'неизбежный', 'analysis': [{'wt': 1, 'lex': 'неизбежный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1928,1928,2244,неизвестный,"[{'text': 'неизвестный', 'analysis': [{'wt': 1, 'lex': 'неизвестный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1929,1929,2245,нейтрализатор,"[{'text': 'нейтрализатор', 'analysis': [{'wt': 1, 'lex': 'нейтрализатор', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
1930,1930,2246,нейтрализация,"[{'text': 'нейтрализация', 'analysis': [{'wt': 1, 'lex': 'нейтрализация', 'gr': 'S,жен,неод=им,ед'}]}]",S
1931,1931,2248,некоторый,"[{'text': 'некоторый', 'analysis': [{'wt': 1, 'lex': 'некоторый', 'gr': 'APRO=(вин,ед,муж,неод|им,ед,муж)'}]}]",APRO
1932,1932,2249,немедленный,"[{'text': 'немедленный', 'analysis': [{'wt': 1, 'lex': 'немедленный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1933,1933,2250,ненавидеть,"[{'text': 'ненавидеть', 'analysis': [{'wt': 1, 'lex': 'ненавидеть', 'gr': 'V,несов,пе=инф'}]}]",V
1934,1934,2251,необходимость,"[{'text': 'необходимость', 'analysis': [{'wt': 1, 'lex': 'необходимость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
1935,1935,2252,необычный,"[{'text': 'необычный', 'analysis': [{'wt': 1, 'lex': 'необычный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1936,1936,2253,неожиданный,"[{'text': 'неожиданный', 'analysis': [{'wt': 1, 'lex': 'неожиданный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1937,1937,2254,неподвижный,"[{'text': 'неподвижный', 'analysis': [{'wt': 1, 'lex': 'неподвижный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1938,1938,2255,неправильно,"[{'text': 'неправильно', 'analysis': [{'wt': 0.9532154202, 'lex': 'неправильно', 'gr': 'ADV='}]}]",ADV
1939,1939,2256,неправильный,"[{'text': 'неправильный', 'analysis': [{'wt': 1, 'lex': 'неправильный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1940,1940,2257,неприятный,"[{'text': 'неприятный', 'analysis': [{'wt': 1, 'lex': 'неприятный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1941,1941,2258,нервный,"[{'text': 'нервный', 'analysis': [{'wt': 1, 'lex': 'нервный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1942,1942,2259,несколько,"[{'text': 'несколько', 'analysis': [{'wt': 0.3941100836, 'lex': 'несколько', 'gr': 'ADV='}]}]",ADV
1943,1943,2260,нести,"[{'text': 'нести', 'analysis': [{'wt': 1, 'lex': 'нести', 'gr': 'V,несов,пе=инф'}]}]",V
1944,1944,2261,несчастья,"[{'text': 'несчастья', 'analysis': [{'wt': 1, 'lex': 'несчастие', 'gr': 'S,сред,неод=(вин,мн|род,ед|им,мн)'}]}]",S
1945,1945,2262,неудобно,"[{'text': 'неудобно', 'analysis': [{'wt': 0.8193610907000001, 'lex': 'неудобно', 'gr': 'ADV='}]}]",ADV
1946,1946,2263,ниже,"[{'text': 'ниже', 'analysis': [{'wt': 0.1596758515, 'lex': 'ниже', 'gr': 'ADV='}]}]",ADV
1947,1947,2264,нижний,"[{'text': 'нижний', 'analysis': [{'wt': 1, 'lex': 'нижний', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1948,1948,2265,низкий,"[{'text': 'низкий', 'analysis': [{'wt': 1, 'lex': 'низкий', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1949,1949,2266,никто,"[{'text': 'никто', 'analysis': [{'wt': 1, 'lex': 'никто', 'gr': 'SPRO,ед,муж,од=им'}]}]",SPRO
1950,1950,2267,"нить, пряжа","[{'text': 'нить', 'analysis': [{'wt': 1, 'lex': 'нить', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}, {'text': ', '}, {'text': 'пряжа', 'analysis': [{'wt': 1, 'lex': 'пряжа', 'gr': 'S,жен,неод=им,ед'}]}]",S
1951,1951,2268,ничто,"[{'text': 'ничто', 'analysis': [{'wt': 0.9221935272, 'lex': 'ничто', 'gr': 'SPRO,ед,сред=им'}]}]",SPRO
1952,1952,2269,ничья,"[{'text': 'ничья', 'analysis': [{'wt': 0.2648125887, 'lex': 'ничья', 'gr': 'S,жен,неод=им,ед'}]}]",S
1953,1953,2270,новообращенный,"[{'text': 'новообращенный', 'analysis': [{'wt': 0.5591171384, 'lex': 'новообращенный', 'gr': 'S,муж,од=им,ед'}]}]",S
1954,1954,2271,новости,"[{'text': 'новости', 'analysis': [{'wt': 1, 'lex': 'новость', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}]}]",S
1955,1955,2272,ноготь,"[{'text': 'ноготь', 'analysis': [{'wt': 1, 'lex': 'ноготь', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
1956,1956,2273,нож,"[{'text': 'нож', 'analysis': [{'wt': 1, 'lex': 'нож', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
1957,1957,2274,ножницы,"[{'text': 'ножницы', 'analysis': [{'wt': 1, 'lex': 'ножницы', 'gr': 'S,мн,неод=(вин|им)'}]}]",S
1958,1958,2275,ноздря,"[{'text': 'ноздря', 'analysis': [{'wt': 1, 'lex': 'ноздря', 'gr': 'S,жен,неод=им,ед'}]}]",S
1959,1959,2276,норвегия,"[{'text': 'норвегия', 'analysis': [{'wt': 1, 'lex': 'норвегия', 'gr': 'S,гео,жен,неод=им,ед'}]}]",S
1960,1960,2277,норма,"[{'text': 'норма', 'analysis': [{'wt': 1, 'lex': 'норма', 'gr': 'S,жен,неод=им,ед'}]}]",S
1961,1961,2278,нормализация,"[{'text': 'нормализация', 'analysis': [{'wt': 1, 'lex': 'нормализация', 'gr': 'S,жен,неод=им,ед'}]}]",S
1962,1962,2279,нормализовать,"[{'text': 'нормализовать', 'analysis': [{'wt': 1, 'lex': 'нормализовать', 'gr': 'V,пе=(инф,несов|инф,сов)'}]}]",V
1963,1963,2280,нормально,"[{'text': 'нормально', 'analysis': [{'wt': 0.8780069947, 'lex': 'нормально', 'gr': 'ADV='}]}]",ADV
1964,1964,2282,нос,"[{'text': 'нос', 'analysis': [{'wt': 1, 'lex': 'нос', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
1965,1965,2283,носилки,"[{'text': 'носилки', 'analysis': [{'wt': 1, 'lex': 'носилки', 'gr': 'S,мн,неод=(вин|им)'}]}]",S
1966,1966,2284,носить,"[{'text': 'носить', 'analysis': [{'wt': 1, 'lex': 'носить', 'gr': 'V,несов,пе=инф'}]}]",V
1967,1967,2285,носки,"[{'text': 'носки', 'analysis': [{'wt': 0.9637997150000001, 'lex': 'носок', 'gr': 'S,муж,неод=(вин,мн|им,мн)'}]}]",S
1968,1968,2286,носорог,"[{'text': 'носорог', 'analysis': [{'wt': 1, 'lex': 'носорог', 'gr': 'S,муж,од=им,ед'}]}]",S
1969,1969,2287,ноутбук,"[{'text': 'ноутбук', 'analysis': [{'wt': 1, 'lex': 'ноутбук', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
1970,1970,2288,нравиться,"[{'text': 'нравиться', 'analysis': [{'wt': 1, 'lex': 'нравиться', 'gr': 'V,несов,нп=инф'}]}]",V
1971,1971,2290,нудить,"[{'text': 'нудить', 'analysis': [{'wt': 1, 'lex': 'нудить', 'gr': 'V,несов,нп=инф'}]}]",V
1972,1972,2291,нужда,"[{'text': 'нужда', 'analysis': [{'wt': 1, 'lex': 'нужда', 'gr': 'S,жен,неод=им,ед'}]}]",S
1973,1973,2292,ныряние,"[{'text': 'ныряние', 'analysis': [{'wt': 1, 'lex': 'ныряние', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1974,1974,2293,нырять,"[{'text': 'нырять', 'analysis': [{'wt': 1, 'lex': 'нырять', 'gr': 'V,несов,нп=инф'}]}]",V
1975,1975,2294,няня,"[{'text': 'няня', 'analysis': [{'wt': 0.9607271552000001, 'lex': 'няня', 'gr': 'S,жен,од=им,ед'}]}]",S
1976,1976,2295,обвинение,"[{'text': 'обвинение', 'analysis': [{'wt': 1, 'lex': 'обвинение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1977,1977,2296,обедать,"[{'text': 'обедать', 'analysis': [{'wt': 1, 'lex': 'обедать', 'gr': 'V,несов,нп=инф'}]}]",V
1978,1978,2297,обезьяна,"[{'text': 'обезьяна', 'analysis': [{'wt': 1, 'lex': 'обезьяна', 'gr': 'S,жен,од=им,ед'}]}]",S
1979,1979,2298,обеспечение,"[{'text': 'обеспечение', 'analysis': [{'wt': 1, 'lex': 'обеспечение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1980,1980,2299,обеспечивать,"[{'text': 'обеспечивать', 'analysis': [{'wt': 1, 'lex': 'обеспечивать', 'gr': 'V,пе=инф,несов'}]}]",V
1981,1981,2300,обеспокоенный,"[{'text': 'обеспокоенный', 'analysis': [{'wt': 0.011432874019999999, 'lex': 'обеспокоенный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1982,1982,2301,обещание,"[{'text': 'обещание', 'analysis': [{'wt': 1, 'lex': 'обещание', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1983,1983,2302,обжорство,"[{'text': 'обжорство', 'analysis': [{'wt': 1, 'lex': 'обжорство', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1984,1984,2303,обитель,"[{'text': 'обитель', 'analysis': [{'wt': 1, 'lex': 'обитель', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
1985,1985,2304,обладать,"[{'text': 'обладать', 'analysis': [{'wt': 1, 'lex': 'обладать', 'gr': 'V,несов,нп=инф'}]}]",V
1986,1986,2305,облачный,"[{'text': 'облачный', 'analysis': [{'wt': 1, 'lex': 'облачный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
1987,1987,2306,облегчать,"[{'text': 'облегчать', 'analysis': [{'wt': 1, 'lex': 'облегчать', 'gr': 'V,пе=инф,несов'}]}]",V
1988,1988,2307,облегчение,"[{'text': 'облегчение', 'analysis': [{'wt': 1, 'lex': 'облегчение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1989,1989,2308,облучение,"[{'text': 'облучение', 'analysis': [{'wt': 1, 'lex': 'облучение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
1990,1990,2309,обман,"[{'text': 'обман', 'analysis': [{'wt': 1, 'lex': 'обман', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
1991,1991,2311,обмен,"[{'text': 'обмен', 'analysis': [{'wt': 1, 'lex': 'обмен', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
1992,1992,2312,обнаруживать,"[{'text': 'обнаруживать', 'analysis': [{'wt': 1, 'lex': 'обнаруживать', 'gr': 'V,пе=инф,несов'}]}]",V
1993,1993,2313,обнимать,"[{'text': 'обнимать', 'analysis': [{'wt': 1, 'lex': 'обнимать', 'gr': 'V,пе=инф,несов'}]}]",V
1994,1994,2314,обновлять,"[{'text': 'обновлять', 'analysis': [{'wt': 1, 'lex': 'обновлять', 'gr': 'V,пе=инф,несов'}]}]",V
1995,1995,2315,обои,"[{'text': 'обои', 'analysis': [{'wt': 1, 'lex': 'обои', 'gr': 'S,мн,неод=(вин|им)'}]}]",S
1996,1996,2316,обособленный,"[{'text': 'обособленный', 'analysis': [{'wt': 0.981243968, 'lex': 'обособленный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
